url,title,corpname,location,content
https://kr.indeed.com/rc/clk?jk=b2cfcc7d4b79c216&fccid=412ff571bced2587&vjs=3,[Search&Clova] Clova 챗봇 Platform 개발 신입/경...,네이버,대한민국,"및 알고리즘에 대한 기본기 ) - Programming Skill · Java, Scala, Spark, Python 등 [우대사항 ] · Scala 경험자 또는 Scala 를 이용하여 웹 서버 백엔드 개발하고 싶은 분..."
https://kr.indeed.com/rc/clk?jk=55a19c92c845685e&fccid=74d05cee5b52f133&vjs=3,Developer / Designer recruit,마이뮤직테이스트,서울 논현동,"language (i.e Python, Ruby, Java, .Net... High proficiency in Python... knowledge... least one Python web framework..."
https://kr.indeed.com/rc/clk?jk=b69af385d3f6752c&fccid=5a536249e2aaf045&vjs=3,2020년 상반기 경력사원,현대IT&E,경기도,"네트워크 인프라 지식 및 기술 보유자 [우대사항] 1. 웹/앱/인프라 모의해킹 경험자 2. 프로그램( Python, C, JAVA) 보안 개발 및 시큐어코딩 가능자 3. End-point 보안 취약점 조치 가능자..."
https://kr.indeed.com/rc/clk?jk=a39853230d5ceca8&fccid=6b7a1dfe07e7f037&vjs=3,Healthcare Real World Data Analyst 담당자,IQVIA,서울,"HEOR 전반적인 업무 수행 Qualifications Claims Data 관련 분석 경력자 SAS / Python / R 등 통계 프로그래밍 언어 사용 가능자 통계학 전공자, 통계 및 Epidemiology 관련 석사..."
https://kr.indeed.com/rc/clk?jk=375b9893c3001c55&fccid=5cc87f5890bd7170&vjs=3,"Python, C·C++ 가능한 영상처리/비젼 개발자 정규직",에바,성남 수정구,"(주)에바 Python, C·C++ 외 신입/경력 정규직 채용 모집부문 및... 인원 [담당업무] Python, C++, MFC, C를 이용하여 - OpenCV 로 Visual SLAM 개발 - MFC, Python을 이용하여..."
https://kr.indeed.com/rc/clk?jk=a358a39da5dfc360&fccid=412ff571bced2587&vjs=3,[NAVERxLINE] Global Ad Data Engineer/AI...,네이버,대한민국,"Engineering [자격요건 ] - Java, Scala, Python 등의 언어를 활용한 소프트웨어 개발 역량 - 리눅스 환경에서의 시스템 개발... 워크 기반 개발 가능하신 분 - Python, Java, Scala 중 1..."
https://kr.indeed.com/rc/clk?jk=dab3f72b35f4bc7e&fccid=8b401a456b8e5309&vjs=3,[ 2020 YG ENTERTAINMENT ] 정보관리 경력 (IT시스템...,YG 엔터테인먼트,서울 합정동,"리기사 보유자 - 개발 프로젝트 참여 경력 보유자 - PM/PL 업무 수행 가능자 - 개발언어(PHP/ Python), SE/NE 업무 가능자 - 원만한 커뮤니케이션 및 교류 가능자 # 접수방법 - 당사 Recruit..."
https://kr.indeed.com/rc/clk?jk=eb45c08f4c4a43d8&fccid=6945a49c8dcc096e&vjs=3,Data Analyst,Axiologic Solutions,서울,"algorithms and data manipulation capabilities using R, Python, C++, JavaScript, Go, and other known programming languages..."
https://kr.indeed.com/rc/clk?jk=eda2098164f2e92f&fccid=2dc90700b4a1d18d&vjs=3,[메가존] 정보보호 및 개인정보보호 담당자 (신입/경력),메가존,서울 강남구,"서버 OS(Windows, Linux 등)에 대한 이해 - 개발 언어(Shell Script, Java, Python, Windows Batch 등) 이해 근무조건 고용형태: 정규직 근무지: 서울 > 역삼 복리후생 연금/보험..."
https://kr.indeed.com/rc/clk?jk=c8bdfeb53c14cce1&fccid=209b75e3a5251c8c&vjs=3,2019년도 기상청 기후과학국 공무직 근로자,기상청,대한민국,"관계법령에 의하여 응시자격을 정지당하지 않은 자 대기과학 관련 분야로서 자료처리 및 그래픽 프로그래밍( Python, NCL, linux, 쉘(ksh)) 가능자 ※ 대기과학 관련분야: 기상학, 환경학, 지구과학, 물리학..."
https://kr.indeed.com/rc/clk?jk=6bafb1910b7ece81&fccid=bccdeebbdcab35ca&vjs=3,웹프로그래머,NE능률,서울 마포구,"우대사항] - 이러닝/LMS에 대한 높은 이해를 가진 자 - ANDROID, IOS 개발 경력 - PHP, PYTHON 개발 경력 - 오픈소스 라이브러리를 활용한 개발 경험(Restful API등) - 컴퓨터공학과, 소프트웨..."
https://kr.indeed.com/rc/clk?jk=cef60a5a4a42fe95&fccid=e90e80bc9ed9a53f&vjs=3,AD Performance Dev,LINE Plus corporation,성남 서현역,"Java, Scala 중 2개 이상의 개발 언어에 능숙한 자 - 위 언어중 1개에 익숙하고 R 또는 Python 기반으로 분석에 능숙한 자 아래 요건 중 최소 한 가지 해당 - 대용량 트래픽 서버를 개발 및 운영한..."
https://kr.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DQo_FcFImbqTEPchmNt_MdR67dKQuDcK6BUyj8wMx_OEhTF0GS5aAO-1cULnqA2IwzGbmmopyXETpdSmPRieFGR-pBPKrou6hNEGkPK47U6wmQu6jM1UEuMGUAlwMhg3kuET_M1HO_xFGWnuIWvIsIYzRpHHZ1gvCFC4AYRcas4qw2qrPur7e3LNIWH-TFr_qxAozD-lUHfeXyMKrsDIQNf358kJBRTqY4347w-krvwotXKnYoTI03to9KXpXIx2Vlul3fAw19TLtyM0rQIRy_3gpzQktT-HF4Ny24X0GI-rMr_s6_eBqHYJtM03x-zSlqIqVRl0j4QYvwiFSTB4ovRVil5VCpav7Up8Cry6BNKlKUcRhiljRYPdMFc2mYGbtTs_R2Gc3ZlEjqbhXIGo42x8RXWDRnHOSug6jQo5GZf2a0h130BaRp&p=0&fvj=1&vjs=3,Android Developer,Bepro Company,,참고 - React JS (Web) / Kotlin (Android) / Swift (iOS) - Python + Django - AWS lambda + API gateway - MySQL - Google Cloud...
https://kr.indeed.com/rc/clk?jk=60099478f439b5b9&fccid=03f82731b4232bb7&vjs=3,"[펜타시큐리티] 보안S/W 개발자 (DB, 인증, 블록체인, 클라우드)",펜타시큐리티시스템,서울 영등포구,백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>프론트엔드|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA...
https://kr.indeed.com/rc/clk?jk=652a24fac69813b6&fccid=a792f668ea278019&vjs=3,[개발팀] 클라우드 및 컨테이너 개발자,심플렉스,서울 동작구,경험 - 컨테이너 오케스트레이션 시스템(컨테이너와 Kubernetes 등)에 대한 이해 및 경험 - Java/ Python/C/C++/Go/NodeJS/PHP 등 1개 이상의 언어를 능숙하게 사용 가능자 우대요건 - 구축...
https://kr.indeed.com/rc/clk?jk=2d7b16bcf6fa8c8f&fccid=9ba9500ecf2596c5&vjs=3,Cloud Infrastructure (DevOps) Engineer,Sendbird,서울,"role * Strong scripting and (e.g. Python) and automation skills * Experience... Understanding of Python, Java, and Event..."
https://kr.indeed.com/rc/clk?jk=06995d4800ce38f3&fccid=7981d861c3c6e79b&vjs=3,Field Application Engineer (FAE) – Korea...,LUCID Vision Labs,대한민국,debugging technique (OpenCL... Python experience is a plus). In-depth knowledge... OpenCL... Python experience is a plus...
https://kr.indeed.com/rc/clk?jk=d425b24146af3fa1&fccid=617504e506359426&vjs=3,지구·환경공학부 환경시스템공학 연구실 위촉연구원,광주과학기술원,광주 북구,"험수행 ① 국내외 4년제 대학교 환경공학관련분야 학사 이상 학위소지자로서, ② MATLAB, R, 그리고 Python 중 1개 이상의 프로그램 언어를 다룰 줄 알며, ③ 공고일 기준 2년 이내 아래의 공인영어성적 소지자..."
https://kr.indeed.com/rc/clk?jk=0bbf23c0930be392&fccid=734cb5a01ee60f80&vjs=3,Support Engineer,Microsoft 4.2,서울,"Linux script-based development environments and tools (PERL, Python, Ruby, PhP, etc.) Programming language (C++/C#) Please..."
https://kr.indeed.com/rc/clk?jk=56faa77d1c528354&fccid=209b75e3a5251c8c&vjs=3,청주기상지청 연구원(기간제 근로자),기상청,대한민국,"원격탐사자료 특성 분석 ㅇ 지역별 호우 임계값 산정 및 안개 예측지수 개발 검증 지원 ㅇ 프로그램 언어( Python, 포트란, C, JAVA), 통계프로그램(SSPA, R), 서버운영(유닉스, 리눅스) 등 유경험자 ㅇ..."
https://kr.indeed.com/rc/clk?jk=f81b03b26abefd26&fccid=ed038c866e47b38e&vjs=3,인공지능AI 기술연구개발(이미지 학습/자동채색/자동번역),아이디어콘서트,성남 분당구,래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>자바...
https://kr.indeed.com/rc/clk?jk=498cbbf909edbab6&fccid=e90e80bc9ed9a53f&vjs=3,Global Payment 데이터 분석,LINE Plus corporation,성남 판교역,"가공/분석 가능 - Data Visualization 능력 - 데이터 분석/모델링을 위한 언어 가능 (R/ Python/Scala 등) - Hadoop M/R, Hive, Spark 등 빅데이터 분석 플랫폼 사용 경험자..."
https://kr.indeed.com/rc/clk?jk=58776016fbc8665f&fccid=209d6fbb1d111143&vjs=3,Data Platform Engineer,토스,서울 강남구,"데이터 적재 및 활용 경험이 있는 분 데이터플랫폼 관리 및 운영도구 개발을 위한 프로그램 능력을(Java, Python) 갖춘 분 우대 사항 하둡 에코시스템을 서비스에 맞게 재구성하거나 개선한 경험이 있는 분 Machine..."
https://kr.indeed.com/rc/clk?jk=8a3959ab234e83de&fccid=dbf1267070488fef&vjs=3,Data Platform Engineer,토스 증권,서울 강남구,"데이터 적재 및 활용 경험이 있는 분 모니터링 환경 및 자동화 구축을 위한 프로그래밍 능력(Java, Python 등)을 갖춘 분 우대 사항 하둡 에코시스템을 서비스에 맞게 재구성하거나 개선한 경험이 있는 분 Machine..."
https://kr.indeed.com/company/Xinapse/jobs/Frontend-Backend-%EA%B0%9C%EB%B0%9C-1eba3075433f76da?fccid=8f46534c35a119ca&vjs=3,Frontend/Backend 개발(Full Stack),Xinapse,서울 강남구,"js, Vue.js, React.js, jQuery, HTML, CSS, javascript, nginx, python 등 Froentend 유경험 • view component 등 확장성을 고려한 시스템 설계 개발 유경험..."
https://kr.indeed.com/rc/clk?jk=c8bdfeb53c14cce1&fccid=209b75e3a5251c8c&vjs=3,2019년도 기상청 기후과학국 공무직 근로자,기상청,대한민국,"관계법령에 의하여 응시자격을 정지당하지 않은 자 대기과학 관련 분야로서 자료처리 및 그래픽 프로그래밍( Python, NCL, linux, 쉘(ksh)) 가능자 ※ 대기과학 관련분야: 기상학, 환경학, 지구과학, 물리학..."
https://kr.indeed.com/rc/clk?jk=ac8d5ff1022fce65&fccid=734cb5a01ee60f80&vjs=3,Support Engineer _ Azure Security,Microsoft 4.2,서울,"Linux script-based development environments and tools (PERL, Python, Ruby, PhP, etc.) o Programming language (C++/C#) Please..."
https://kr.indeed.com/rc/clk?jk=750977c97eeed4d5&fccid=ad68845f0e844c8e&vjs=3,랩오투원 신입/경력 개발자,유한책임회사랩오투원,부산,"신입) - C#, JAVA, Python, node,js, Ruby 중 잘... 대한 3년 이상 경험이 있는 분 - 관련학과 석사 이상 - 머신러닝( python, scikit-learn, tensorflow, pytorch 등..."
https://kr.indeed.com/rc/clk?jk=04d685fc70b67d4e&fccid=f29c2f5a0f8ffa9d&vjs=3,Linux/Python/PHP/MySQL/백엔드 정규직 경력,일루미나리안,용인 보정동,"보유 - DBMS(MySQL or MariaDB), scripting Language: bash, python, OOP 언어 중 가능자 - Back-End 서버를 개발해 보신 분 [우대사항] - Go(aka GoLang..."
https://kr.indeed.com/rc/clk?jk=0c1f05a0f45f5b4e&fccid=e90e80bc9ed9a53f&vjs=3,동남아 모바일 대출 기획 및 운영,LINE Plus corporation,성남 판교역,"5년 이상 - 통계, 수학, 산업 공학, 금융 공학 등 데이터 분석 관련 학위 소지자 - SAS, Python, R 프로그램 및 SQL program 경험 - 영어 커뮤니케이션 가능 (verbal and written..."
https://kr.indeed.com/rc/clk?jk=e5c63f4e86ceefda&fccid=9ba9500ecf2596c5&vjs=3,Technical Writer,Sendbird,서울,"following languages; Objective-C, Java, Swift, JavaScript, and Python ABOUT SENDBIRD... Sendbird... world..."
https://kr.indeed.com/rc/clk?jk=dd06066d79860614&fccid=32b9af632cf3b9f9&vjs=3,MySQL Engineer,카카오 4.2,성남 판교역,"지원자격 대용량 DBMS 운영 경험이 있는 분 (실력, 의지는 중요하나 경력'기간'은 중요하지 않음) python, go, bash 등 스크립팅 언어를 하나 이상 사용하실 수 있는 분 MySQL 에 대해 전반적으로 이해하고..."
https://kr.indeed.com/rc/clk?jk=62188527e0229352&fccid=a0e87e3780944019&vjs=3,DGIST-ETH 마이크로로봇연구센터 계약직 직원(Post-doc) 공개...,대구경북과학기술원,대구 현풍면,"COMSOL, ANSYS 등) 사용 경험자 우대 MATLAB, Python 등을 사용한 기본적인 프로그래밍 경험자 우대 MEMS/BioMEMS... 경험자 우대 MATLAB, Python 등을 사용한 기본적인 프로그래밍..."
https://kr.indeed.com/rc/clk?jk=5f3b7800e776da58&fccid=56e12959d04ef145&vjs=3,Senior Business Analysis (Strategic Plan...,Coupang 3.1,서울,"e-commerce and other internet-based industries; retail -SQL, Python experience is a plus -Experience with Tableau also a plus..."
https://kr.indeed.com/rc/clk?jk=ad07d6a330fb619a&fccid=a72ebaf825acf7af&vjs=3,TOAST Cloud 운영 및 기술지원,NHN 4.4,성남 판교역,"Linux, Microsoft Solutions 등) - 2년 이상의 개발 경험 (Java, Python 등) - 기술 문서 작성 및 가이드 경험이 풍부한 자 - 대외 고객 기술 지원 경험 - Windows..."
https://kr.indeed.com/rc/clk?jk=8f3522e174fb95c9&fccid=2bae5453fe6e7444&vjs=3,"판다인터네셔날 ) 앱 개발 및 보수 ,VPN 네트워크 구축 유경험자",판다인터네셔날,부산 사하구,C++|인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>Linux|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>iOS
https://kr.indeed.com/rc/clk?jk=a39853230d5ceca8&fccid=6b7a1dfe07e7f037&vjs=3,Healthcare Real World Data Analyst 담당자,IQVIA,서울,"HEOR 전반적인 업무 수행 Qualifications Claims Data 관련 분석 경력자 SAS / Python / R 등 통계 프로그래밍 언어 사용 가능자 통계학 전공자, 통계 및 Epidemiology 관련 석사..."
https://kr.indeed.com/rc/clk?jk=edb85682725166f6&fccid=9a92a4bf81326e1e&vjs=3,Senior Data Analyst,AIG,서울,"plus. Competency in analytics software and methods (e.g. R, Python, SPSS, SAS). Familiarity with relational databases, SQL..."
https://kr.indeed.com/rc/clk?jk=1c90165f772bc595&fccid=56e12959d04ef145&vjs=3,Data Scientist(SCM S&OP),Coupang 3.1,서울,"cross-functional teams using SQL, R, Python or equivalent * Communicate, educate... tool kits (R, Python, SQL, Hadoop, AWS..."
https://kr.indeed.com/rc/clk?jk=c03c273e6121c0e2&fccid=e19aa33fc391b310&vjs=3,(클라우드플랫폼) 클라우드 솔루션 아키텍트 모집,카카오엔터프라이즈,성남 삼평동,"우드 전환 프로젝트 수행 경험 보유하신 분 - 프로그래밍 개발 및 스크립트 작성이 가능하신 분 (Bash, Python, Golang, etc) - 고객 요구 사항에 대한 해석과 이슈 도출 바탕... 설계 가능한 분..."
https://kr.indeed.com/rc/clk?jk=bd47be8c217b1a6e&fccid=6c6f37e2a6cb4c55&vjs=3,PDC SW Engineer (R&D Extension),Applied Materials Inc.,경기도 화성,"engineer with C, C++, C#, Java, MATLAB, SQL data base, Python, Excel Macro Qualifications Education: Bachelor's Degree..."
https://kr.indeed.com/rc/clk?jk=f3a14b3f8d9e3e12&fccid=412ff571bced2587&vjs=3,네이버 쇼핑검색플랫폼 개발자,네이버,대한민국,"info extraction [필요역량] - 아래 기술 중 어느 한가지를 능숙하게 다룰 수 있는 분 [ Java, Python, Spring boot/batch/cloud, Kotlin, React, Vue, Node.JS..."
https://kr.indeed.com/rc/clk?jk=80d3108dade97b0f&fccid=c7bb994bc724ab18&vjs=3,Back-end Developer,"Miso, inc",서울,"함께하고 싶습니다] * 백엔드 개발 경력 3년 이상 * Ruby, Python, Go, Node.js 중 하나 이상의 언어에 능숙하신 분 * 새로운... Data Science: Go, Python * Collaboration..."
https://kr.indeed.com/rc/clk?jk=0aad1180070102d7&fccid=1a4cca5229323f28&vjs=3,"[단비] 웹(Back-end/Front-end), 앱(Android/IO...",단비코리아,서울 성동구,"팀장급 개발자를 모시고 있습니다. * 해당직무 1) node.js/ python/react.js/Typescript 개발 2) 서비스 구조 설계 및... 스펙(AWS, node.js, python, mongo db, mysql..."
https://kr.indeed.com/rc/clk?jk=b2ebc1da56d8b120&fccid=88d16085121594c6&vjs=3,GNI 소프트웨어 개발자,KAN,울산 북구,"2,3년제 졸업자는 2년이상 경력자 C#, python 등 가능자 인터넷·IT·통신·모바일·게임>소프트웨어·하드웨어>소프트웨어"
https://kr.indeed.com/rc/clk?jk=7af1798e214d4067&fccid=734cb5a01ee60f80&vjs=3,Support Engineer _ Devices & IoT,Microsoft 4.2,서울,"problem-solving skills • Strong C/C++ coding skills, along with Python, C# and Java • Azure/AWS cloud development experience..."
https://kr.indeed.com/rc/clk?jk=464ef95516a5fa5c&fccid=ac216a9ae7b75c06&vjs=3,8퍼센트 경력 개발자,8퍼센트,서울 종로구,"개발업무 - 금융 서비스 개발 - Python/Django 기반 - 정해진 역할이 아닌 기능에 따른 업무 분배 - 프로트엔드부터 백엔드까지 업무 범위... SQL 기본 - git flow - python, django 경험자 우대"
https://kr.indeed.com/rc/clk?jk=2313bbf5608c0d1d&fccid=02f6718dd79eb04e&vjs=3,AI 개발 팀장 에듀테크 1등기업 new,에듀테크 1등기업,서울특별시,"빅데이터 분석 - 서비스 기획 - 서비스 설계 ※ 자격조건 [자격요건] - 경력 12년 이상 - SQL - Python [우대사항] - 관련 학과 졸업 (졸업예정) - AWS (S3, lambda, SageMaker 등..."
https://kr.indeed.com/rc/clk?jk=e010f7780d479126&fccid=b6cebf2e7d619f07&vjs=3,검색서비스 서버 개발 신입/경력,포티투마루,서울 관악구,"성별 : 무관 - 모집인원 : 0명 [기술 지원자격] - Linux 환경 개발 경력 - C/Java/ Python 개발 경력 - 서버 개발/운영 경력 [우대사항] - 자연어처리, 정보검색, 기계학습, 데이터 마이닝..."
https://kr.indeed.com/rc/clk?jk=be6c1f03fa566f8e&fccid=32b9af632cf3b9f9&vjs=3,추천 시스템 연구/개발,카카오 4.2,성남 판교역,"Content-based Filtering, Matrix Factorization 프로그래밍 언어 Python, C/C++, Go, Java, Scala, Matlab, R 관련 서비스 미디어다음, 브런치, 카카오TV..."
https://kr.indeed.com/rc/clk?jk=4a94f2401f999ab6&fccid=c7bb994bc724ab18&vjs=3,Data Analyst,"Miso, inc",서울,"services written in Python, Ruby, Node... Adobe, Zeplin * Data Science: Go, Python * Collaboration tools: Gitlab, Slack..."
https://kr.indeed.com/rc/clk?jk=92f04fc62c6d6a7a&fccid=a5b4499d9e91a5c6&vjs=3,"Technical Solutions Consultant, Android...",Google 4.3,서울,"general purpose programming language (e.g. Java, C/C++, Python). Experience in managing strategic partnerships or client..."
https://kr.indeed.com/rc/clk?jk=0b9a231d4a1d649d&fccid=156c7820d1988640&vjs=3,Software Engineer in Testing for SAP HAN...,SAP 4.3,서울,"processes Knowledge of Git or other version control, Python, SQL Understanding of modern computer architecture, operating..."
https://kr.indeed.com/rc/clk?jk=d9086035792f01d0&fccid=2b83fcc0b48065e8&vjs=3,AI 기반 로봇 서비스 개발 그룹 IT 인프라 구축,그룹 IT 인프라 구축,서울특별시,"주요 언어 및 프레임워크 : C, Python, Tensorflow... 리즘 구현 및 적용 - Deep Learning 프로젝트 수행 경험 - Python 중급 이상 기타 - Robot 제어 관련 지식 및 프로젝트 경험자 우대"
https://kr.indeed.com/rc/clk?jk=90104004fabe2502&fccid=412ff571bced2587&vjs=3,[Search & Clova] 글로벌 콘텐츠 검색/ AI 기술 개발 신입...,네이버,대한민국,"대규모 로그 분석 및 관련 시스템 운영 · 콘텐츠 검색 서비스 개발 및 운영 필요역량 · C, Java, Python 등의 프로그래밍 언어 중 1 개 이상 자유자재로 다루시는 분 · Linux/Shell 및 Git 환경에..."
https://kr.indeed.com/rc/clk?jk=9b7db1d582a31e2c&fccid=930dfc707b754564&vjs=3,딥러닝 소프트웨어 개발자 찾습니다.,엘렉시,서울 서초구,"초구 태봉로 양재R&CD혁신허브 801~802호 인근지하철 직무내용 Python, Tensorflow, C++를 주로 사용하여 Linux 시스템에서... 해가 있으면 좋겠고, - C++/ Python 언어에 익숙하면 더욱 좋겠으며..."
https://kr.indeed.com/rc/clk?jk=1b0be42764835ab3&fccid=ac3c7623f776b3c8&vjs=3,Senior Consultant / Applications Enginee...,Process Systems Enterprise Limited,대전,"essential) = Programming experience (FORTRAN, C, C++, Python) would be useful and desirable = Good usage of Microsoft..."
https://kr.indeed.com/rc/clk?jk=9fa9d498506f86aa&fccid=fa0c631983acf2f6&vjs=3,기술영업(신입/경력),에이치알 코리아,대한민국,"모집부문 기술영업(신입/경력) 업무내용 - 담당업무 : 기술영업 -> 국내 기술영업 지원자격 - 자격요건 영어 구사 가능자( 토익 750점 이상 또는 준하는 역량) - 우대사항 - 프로그래밍 언어 사용가능자(C, VB, Python)"
https://kr.indeed.com/rc/clk?jk=ae63a69b12752674&fccid=2f8799a5ef214646&vjs=3,[개발]Data Scientist (정규직),위메프 2.3,대한민국,"경력 5년 이상 - 통계, 데이터마이닝, 머신러링, 딥러닝, 데이터 모델링에 대한 이해를 갖춘 자 - Python, Scala, R, Spark, java등 고급 사용자 [우대사항] - 빅데이터 인프라 사용 경험 - 관련..."
https://kr.indeed.com/rc/clk?jk=7ef22311fbf5c3c0&fccid=980d6ecc399a3373&vjs=3,[S/W] AI agent QA(Quality Assurance) Eng...,현대자동차그룹 4.4,대한민국,"보유자 - 모바일 어플리케이션, 웹, 임베디드 환경 등 다양한 디바이스 환경에서의 QA 수행 경험 보유자 - Python / C++ / Java 등 프로그래밍 언어 개발 역량 보유자 전형절차 - 지원서 접수 서류전형 면접전형..."
https://kr.indeed.com/rc/clk?jk=1937ebb0ea172f08&fccid=ba4215b904dee414&vjs=3,데이터 엔지니어,리디,서울특별시,"환경에서의 데이터 파이프라인 구축 및 운영 경험 GA, Tableau 등 외부 분석/시각화 도구에 대한 지식 Python, Java, Scala 중 하나 이상을 이용한 개발 경험 [지원 시 유의 사항] 이름, E-mail..."
https://kr.indeed.com/rc/clk?jk=c4e7809eb035c7ee&fccid=d29ddc820620b02e&vjs=3,웹개발팀장,Success Korea,서울 잠실역,"이스, 카산드라등) 경험자 우대 - TDD 및 스크립트 언어(Ruby, Python, Javascript) 경험자 우대 [전형절차] 실무면접(테크면... 및 스크립트 언어(Ruby, Python, Javascript) 경험자..."
https://kr.indeed.com/rc/clk?jk=2892c67308e87f01&fccid=d29ddc820620b02e&vjs=3,Field Data Scientist,Success Korea,경기도,"Scripting experience required (e.g. Matlab, R, Python). Familiarity with analytics... e.g. Matlab, R, Python). Familiarity..."
https://kr.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DQo_FcFImbqTEPchmNt_MdR67dKQuDcK6BUyj8wMx_OEhTF0GS5aAOGdYAc3vtZXxmr-Z4dMeZfcaPbFT8a-NcjtbFWTG_YxwCtNmia2BHGafPU36VnsXBScJK0ksTf7QZAcGcFQIisiq18ApU4Ok3GkdSwr9K0s6UY1x6a7SESARI0ODnminEVadOEAVqrzesN4wWja96LPV5-GplgU9j_Pcif06ZQlST4j7P8xPqpIDh1ccNZrFXLXI0Z9H1iLoHnFVe7V_ZFx-4hKSwg2E3nzTAQI9TOmTZPAiQVO-H_H2rRSWH2rR5iJy2Xpne-TKLbd_KlgRjouEJW_4QJ2n3mWnmSg1YMiHtff1VqDNOmbqNjGs-d2Z8_pT46gywIhFNrsYegzlohDh9vPV70r9bWRArpmT9qM2X_rtr5ggz8ZMhWH1gJxiy&p=51&fvj=1&vjs=3,iOS Developer,Bepro Company,,참고 - React JS (Web) / Kotlin (Android) / Swift (iOS) - Python + Django - AWS lambda + API gateway - MySQL - Google Cloud...
https://kr.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DQo_FcFImbqTEPchmNt_MdR67dKQuDcK6BUyj8wMx_OEhTF0GS5aAO_SjW8SnmNy1qM8vYCB0Ei7U3k-UXFHBVu7twOiwbWnPz4ovWT2RqOT-z9g28TmUgUHLXNBCLQThEE9o8HbeAU2ycpUv5d74UiPRrSmBQvu8SOU56nTw9IPJWpHUWjfA-U9GrmvIkpPNd6B0_i_1LmJLLH7VDsvntkhwUmxZ81GKtQ06Ng2XmGghpYNJqR9zlG70NTL3rHE60vi3UKg-FTQeYGYaZV9N5spFtvDsCTiKefI02ysLygD11I1f19KD35rkizqPlvVRky2bnz5fKu5bYujz6QHJDDRIP8PW_VGg6dcYGEupQZYHiIrZA7GSS-mn7-q2Na_oxlvQnUnB3xp0PbIF5WEROK4v5sr6WJZeYSpDggnI1QdBu2NUi-LyXdUiPdy3lSRjLy9Yf305Mxw==&p=52&fvj=1&vjs=3,Frontend Developer (Javascript/React),Bepro Company,,참고 - React JS (Web) / Kotlin (Android) / Swift (iOS) - Python + Django - AWS lambda + API gateway - MySQL - Google Cloud...
https://kr.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CJDxqBSsXAWEP0Pg40a4elD9spl-W1mtIrkVSRcyFWTLgI7xFrQA7hTwrXrRQAhV_RQ3B2MAbUz5fuPivr95hh1bVFa-KZtX50tnL1bemHcIRoIJ7gA2h5-rZupBykvhfOO0TUgyWhmXeu455r-wYl4jOqpb7zlx6LLotcK08c2cSId7cjb3Al1WcF5kRftaT2G5gGeSxlv_3ZGNr_DVZy_PoIoU8gSPBirEoMzZpIV7seXLHWBD1fi0ypJ82EEj06jC61-zZw3-5k2xVDoBvgxEW1RBL9H3KT9EnZIZeOYtAW2tzAGX8SIt5MQP_1ZZ9oWRBISyrZwWwMeWOIY3wj8iPwwKiGv2lGLTXDS-hMGdDqU1SgW2soTA97ohOI7vE_dvtgq9qwi23mxWge9-A_JMf9EckoPXQYD4P8QYPEGY5ez52MpdcXQt6ZJahbWFYmAIAPfXQz5pZIRwyE9jZWmLlwfea2FSmnTLnC-fA3IYIJXcKUo6VU0_df_JE060-JWI7BZ9oFBQEqTL_kq5GtOS43U3K6oWj7_SOvtH_FPQ==&p=53&fvj=1&vjs=3,데이터 분석가 (Business Intelligence Analyst),코스닥 상장 중견 게임기업,,"데이터 분석 결과를 쉽게 이해할 수 있도록 간결하고 명확한 의사전달 능력 [우대조건] * R, Python, Spark 등의 언어에 대한 이해도 * 모바일 앱SDK 연동 지원 업무 경험(Facebook, Admob..."
https://kr.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DQo_FcFImbqTEPchmNt_MdR67dKQuDcK6BUyj8wMx_OEhTF0GS5aAOGdYAc3vtZXxmr-Z4dMeZfcaPbFT8a-NcjtbFWTG_YxwCtNmia2BHGafPU36VnsXBScJK0ksTf7QZAcGcFQIisiq18ApU4Ok3GkdSwr9K0s6UY1x6a7SESARI0ODnminEclBwHAGCRf2WUEBiWX9wUrZP5sOWdJFwCGGxtW44mMkZ9NkjH8Wdzr3wwrisNVPH2lxJW2y8_p5zgrHIhMPS2UIUSw42mAxe_eYpcHFAK87LzdYXPAJEs9HdWtwBL4d0Wq0vDuinmGbaUGGDgN2XyIPrIWh-jXm65Hl30rmqx3Aov4TxQmFKif5JYyhoXSrq-OMePm8gB_u_PmhJxKUKpqlep0PyqRY4dP435bGGCaRPwllRkykWLqh_9TljgWV_&p=0&fvj=1&vjs=3,iOS Developer,Bepro Company,,참고 - React JS (Web) / Kotlin (Android) / Swift (iOS) - Python + Django - AWS lambda + API gateway - MySQL - Google Cloud...
